,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
1282,,12228654,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL331237,TRICIRIBINE,CHEMBL331237,,False,http://qudt.org/vocab/unit#Percent,1763464,=,1,False,=,,Residual Activity,%,,88.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,88.0
1283,,12228655,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL35820,,CHEMBL35820,,False,http://qudt.org/vocab/unit#Percent,1763465,=,1,False,=,,Residual Activity,%,,18.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,18.0
1284,,12228656,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL377193,,CHEMBL377193,,False,http://qudt.org/vocab/unit#Percent,1763466,=,1,False,=,,Residual Activity,%,,20.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,20.0
1285,,12228657,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL473773,,CHEMBL473773,,False,http://qudt.org/vocab/unit#Percent,1763467,=,1,False,=,,Residual Activity,%,,17.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,17.0
1286,,12228658,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL102346,,CHEMBL102346,,False,http://qudt.org/vocab/unit#Percent,1763468,=,1,False,=,,Residual Activity,%,,98.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,98.0
1287,,12228659,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL366266,,CHEMBL366266,,False,http://qudt.org/vocab/unit#Percent,1763469,=,1,False,=,,Residual Activity,%,,32.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,32.0
1288,,12228660,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL261454,,CHEMBL261454,,False,http://qudt.org/vocab/unit#Percent,1763470,=,1,False,=,,Residual Activity,%,,101.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,101.0
1289,,12228661,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL1289494,TIVOZANIB,CHEMBL1289494,,False,http://qudt.org/vocab/unit#Percent,1763471,=,1,False,=,,Residual Activity,%,,47.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,47.0
1290,,12228662,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL258844,,CHEMBL258844,,False,http://qudt.org/vocab/unit#Percent,1763472,=,1,False,=,,Residual Activity,%,,93.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,93.0
1291,,12228663,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL104468,,CHEMBL104468,,False,http://qudt.org/vocab/unit#Percent,1763473,=,1,False,=,,Residual Activity,%,,88.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,88.0
1292,,12228664,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL261849,GW632580X,CHEMBL261849,,False,http://qudt.org/vocab/unit#Percent,1763474,=,1,False,=,,Residual Activity,%,,94.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,94.0
1293,,12228665,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL596674,,CHEMBL596674,,False,http://qudt.org/vocab/unit#Percent,1763475,=,1,False,=,,Residual Activity,%,,97.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,97.0
1294,,12228666,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL120077,,CHEMBL120077,,False,http://qudt.org/vocab/unit#Percent,1763476,=,1,False,=,,Residual Activity,%,,34.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,34.0
1295,,12228667,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL413,SIROLIMUS,CHEMBL413,,False,http://qudt.org/vocab/unit#Percent,1763477,=,1,False,=,,Residual Activity,%,,154.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,154.0
1296,,12228668,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL226838,,CHEMBL226838,,False,http://qudt.org/vocab/unit#Percent,1763478,=,1,False,=,,Residual Activity,%,,107.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,107.0
1297,,12228669,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C1Nc2ccc(Br)cc2/C1=C\c1cc2c([nH]1)CCCC2,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL2218925,,CHEMBL2218925,,False,http://qudt.org/vocab/unit#Percent,1763479,=,1,False,=,,Residual Activity,%,,77.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,77.0
1298,,12228670,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL1398474,,CHEMBL1398474,,False,http://qudt.org/vocab/unit#Percent,1763480,=,1,False,=,,Residual Activity,%,,107.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,107.0
1299,,12228671,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CC(=O)c1ccc(N2CCOCC2)cc1O,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL1317546,,CHEMBL1317546,,False,http://qudt.org/vocab/unit#Percent,1763481,=,1,False,=,,Residual Activity,%,,98.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,98.0
1300,,12228672,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL302449,GO-6976,CHEMBL302449,,False,http://qudt.org/vocab/unit#Percent,1763482,=,1,False,=,,Residual Activity,%,,4.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,4.0
1301,,12228673,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C1Nc2ccc(-c3cccnc3)cc2/C1=C\c1ccc[nH]1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL2218929,,CHEMBL2218929,,False,http://qudt.org/vocab/unit#Percent,1763483,=,1,False,=,,Residual Activity,%,,1.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,1.0
1302,,12228674,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2nccc(Oc3ccc(NC(=S)NC(=O)c4ccccc4C)cc3)c2cc1OC,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL2218930,,CHEMBL2218930,,False,http://qudt.org/vocab/unit#Percent,1763484,=,1,False,=,,Residual Activity,%,,106.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,106.0
1303,,12228675,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,c1ccc2c(-c3ccncc3)c[nH]c2c1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL380071,,CHEMBL380071,,False,http://qudt.org/vocab/unit#Percent,1763485,=,1,False,=,,Residual Activity,%,,99.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,99.0
1304,,12228676,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1ccc(C=C(C#N)C#N)cc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL77456,TYRPHOSTIN 1,CHEMBL77456,,False,http://qudt.org/vocab/unit#Percent,1763486,=,1,False,=,,Residual Activity,%,,103.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,103.0
1305,,12228677,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL276711,SEMAXANIB,CHEMBL276711,,False,http://qudt.org/vocab/unit#Percent,1763487,=,1,False,=,,Residual Activity,%,,13.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,13.0
1306,,12228678,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C1c2ccccc2-c2nc3nnnn3nc21,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL599894,,CHEMBL599894,,False,http://qudt.org/vocab/unit#Percent,1763488,=,1,False,=,,Residual Activity,%,,108.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,108.0
1307,,12228679,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL573339,PI-103,CHEMBL573339,,False,http://qudt.org/vocab/unit#Percent,1763489,=,1,False,=,,Residual Activity,%,,102.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,102.0
1308,,12228680,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1ccc2c(c1)c(C1=C(c3c[nH]c4ccccc34)C(=O)NC1=O)cn2CCCN(C)C,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL261491,,CHEMBL261491,,False,http://qudt.org/vocab/unit#Percent,1763490,=,1,False,=,,Residual Activity,%,,86.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,86.0
1309,,12228681,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL47940,,CHEMBL47940,,False,http://qudt.org/vocab/unit#Percent,1763491,=,1,False,=,,Residual Activity,%,,87.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,87.0
1310,,12228682,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C1Nc2ccc3ncsc3c2/C1=C/c1c[nH]cn1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL235641,,CHEMBL235641,,False,http://qudt.org/vocab/unit#Percent,1763492,=,1,False,=,,Residual Activity,%,,15.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,15.0
1311,,12228683,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cncc2cccc(S(=O)(=O)N3CCCN(C(=O)CN)C[C@H]3C)c12,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL2218931,,CHEMBL2218931,,False,http://qudt.org/vocab/unit#Percent,1763493,=,1,False,=,,Residual Activity,%,,103.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,103.0
1312,,12228684,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL56543,,CHEMBL56543,,False,http://qudt.org/vocab/unit#Percent,1763494,=,1,False,=,,Residual Activity,%,,100.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,100.0
1313,,12228685,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL92461,,CHEMBL92461,,False,http://qudt.org/vocab/unit#Percent,1763495,=,1,False,=,,Residual Activity,%,,94.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,94.0
1314,,12228686,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL382590,ANILINOQUINAZOLINE1,CHEMBL382590,,False,http://qudt.org/vocab/unit#Percent,1763496,=,1,False,=,,Residual Activity,%,,97.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,97.0
1315,,12228687,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=c1c2ccccc2[nH]c(=S)n1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL261131,DIACYLGLYCEROL KINASE INHIBITOR II,CHEMBL261131,,False,http://qudt.org/vocab/unit#Percent,1763497,=,1,False,=,,Residual Activity,%,,103.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,103.0
1316,,12228688,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL406375,,CHEMBL406375,,False,http://qudt.org/vocab/unit#Percent,1763498,=,1,False,=,,Residual Activity,%,,68.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,68.0
1317,,12228689,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL98350,LY-294002,CHEMBL98350,,False,http://qudt.org/vocab/unit#Percent,1763499,=,1,False,=,,Residual Activity,%,,92.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,92.0
1318,,12228690,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C1Nc2ccc(Cl)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL2218932,,CHEMBL2218932,,False,http://qudt.org/vocab/unit#Percent,1763500,=,1,False,=,,Residual Activity,%,,51.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,51.0
1319,,12228691,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL608533,MIDOSTAURIN,CHEMBL608533,,False,http://qudt.org/vocab/unit#Percent,1763501,=,1,False,=,,Residual Activity,%,,47.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,47.0
1320,,12228692,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL76589,,CHEMBL76589,,False,http://qudt.org/vocab/unit#Percent,1763502,=,1,False,=,,Residual Activity,%,,99.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,99.0
1321,,12228693,[],CHEMBL2219222,"Millipore: Percentage of residual kinase activity of IRAK4 at 10uM relative to control. Control inhibitor: Staurosporine at 100.0uM. Buffer: 8 mM MOPS pH 7.0, 0.2 mM EDTA",B,,,BAO_0001103,BAO_0000357,single protein format,O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,,,CHEMBL2218924,Biochem. J.,2013.0,,CHEMBL478980,,CHEMBL478980,,False,http://qudt.org/vocab/unit#Percent,1763503,=,1,False,=,,Residual Activity,%,,93.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,Residual Activity,%,UO_0000187,,93.0
