,Unnamed: 0,cpd_str_alert_id,molecule_chembl_id,alert.alert_id,alert.alert_name,alert.alert_set.priority,alert.alert_set.set_name,alert.smarts
19040,40,49323662,CHEMBL500418,7,R7 Peroxides,8,Glaxo,OO
13316,316,49317938,CHEMBL4092715,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8257,257,49312879,CHEMBL1966914,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16917,917,49321539,CHEMBL389784,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
11974,974,49316596,CHEMBL3354808,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14636,636,49319258,CHEMBL4647949,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18756,756,49323378,CHEMBL465345,7,R7 Peroxides,8,Glaxo,OO
9830,830,49314452,CHEMBL2261542,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11844,844,49316466,CHEMBL3314045,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16706,706,49321328,CHEMBL4445389,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
16669,669,49321291,CHEMBL4095504,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
2298,298,49306920,CHEMBL138381,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1328,328,49305950,CHEMBL77037,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8953,953,49313575,CHEMBL2003419,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5693,693,49310315,CHEMBL1172175,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9472,472,49314094,CHEMBL2165751,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1700,700,49306322,CHEMBL317519,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10938,938,49315560,CHEMBL3139696,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14552,552,49319174,CHEMBL4637196,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7615,615,49312237,CHEMBL1775037,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11924,924,49316546,CHEMBL3334596,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4253,253,49308875,CHEMBL452736,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8109,109,49312731,CHEMBL1927402,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6592,592,49311214,CHEMBL1403227,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7229,229,49311851,CHEMBL1627938,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2482,482,49307104,CHEMBL144281,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9470,470,49314092,CHEMBL2165749,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5326,326,49309948,CHEMBL601203,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19284,284,49323906,CHEMBL590588,7,R7 Peroxides,8,Glaxo,OO
18512,512,49323134,CHEMBL251442,7,R7 Peroxides,8,Glaxo,OO
6447,447,49311069,CHEMBL1347971,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2770,770,49307392,CHEMBL154767,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10460,460,49315082,CHEMBL2348463,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10521,521,49315143,CHEMBL2373800,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16878,878,49321500,CHEMBL134024,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
18572,572,49323194,CHEMBL262617,7,R7 Peroxides,8,Glaxo,OO
3273,273,49307895,CHEMBL360631,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16260,260,49320882,CHEMBL2260643,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
4166,166,49308788,CHEMBL260515,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11297,297,49315919,CHEMBL3233770,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18225,225,49322847,CHEMBL435893,7,R7 Peroxides,8,Glaxo,OO
12151,151,49316773,CHEMBL3558164,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2779,779,49307401,CHEMBL346951,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12931,931,49317553,CHEMBL3938124,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2391,391,49307013,CHEMBL336910,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5758,758,49310380,CHEMBL1183392,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6611,611,49311233,CHEMBL1411280,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18105,105,49322727,CHEMBL157423,7,R7 Peroxides,8,Glaxo,OO
16989,989,49321611,CHEMBL1253346,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
1489,489,49306111,CHEMBL81885,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4034,34,49308656,CHEMBL397133,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6660,660,49311282,CHEMBL1428901,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16942,942,49321564,CHEMBL508330,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
10484,484,49315106,CHEMBL2362586,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2960,960,49307582,CHEMBL163397,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2971,971,49307593,CHEMBL351001,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4675,675,49309297,CHEMBL191244,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6724,724,49311346,CHEMBL1452206,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7185,185,49311807,CHEMBL1627339,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8207,207,49312829,CHEMBL1964721,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7916,916,49312538,CHEMBL1867536,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15947,947,49320569,CHEMBL1911804,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
10562,562,49315184,CHEMBL2377184,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14055,55,49318677,CHEMBL4294415,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18430,430,49323052,CHEMBL388806,7,R7 Peroxides,8,Glaxo,OO
11320,320,49315942,CHEMBL3245300,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4102,102,49308724,CHEMBL408310,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9211,211,49313833,CHEMBL2048334,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11564,564,49316186,CHEMBL3275946,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10485,485,49315107,CHEMBL2362750,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13662,662,49318284,CHEMBL4206125,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9055,55,49313677,CHEMBL2008464,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3311,311,49307933,CHEMBL365425,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9767,767,49314389,CHEMBL2252895,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11214,214,49315836,CHEMBL3228828,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10954,954,49315576,CHEMBL3142622,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6827,827,49311449,CHEMBL1489117,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9092,92,49313714,CHEMBL2009644,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6370,370,49310992,CHEMBL1329189,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8165,165,49312787,CHEMBL1947237,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3923,923,49308545,CHEMBL238575,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13950,950,49318572,CHEMBL4283882,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6029,29,49310651,CHEMBL1240584,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2159,159,49306781,CHEMBL124907,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12730,730,49317352,CHEMBL3809938,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5319,319,49309941,CHEMBL598468,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11785,785,49316407,CHEMBL3302016,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8788,788,49313410,CHEMBL1994602,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15656,656,49320278,CHEMBL383894,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
11879,879,49316501,CHEMBL3323220,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1090,90,49305712,CHEMBL305344,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6906,906,49311528,CHEMBL1518944,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4228,228,49308850,CHEMBL463613,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9187,187,49313809,CHEMBL2043196,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9085,85,49313707,CHEMBL2009447,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4167,167,49308789,CHEMBL264399,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11282,282,49315904,CHEMBL3230836,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10815,815,49315437,CHEMBL3040909,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16992,992,49321614,CHEMBL1356386,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
2583,583,49307205,CHEMBL356902,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4015,15,49308637,CHEMBL245906,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15300,300,49319922,CHEMBL281739,4,R4 Sulphate esters,8,Glaxo,"COS(=O)O[C,c]"
14237,237,49318859,CHEMBL4462226,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13253,253,49317875,CHEMBL4084096,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5273,273,49309895,CHEMBL592450,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9281,281,49313903,CHEMBL2079401,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8838,838,49313460,CHEMBL1997457,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2094,94,49306716,CHEMBL338512,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7206,206,49311828,CHEMBL1627575,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8216,216,49312838,CHEMBL1965167,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15936,936,49320558,CHEMBL1911793,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
5697,697,49310319,CHEMBL1178035,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7932,932,49312554,CHEMBL1872998,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14695,695,49319317,CHEMBL94809,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
15876,876,49320498,CHEMBL1668632,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
15487,487,49320109,CHEMBL419229,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
1177,177,49305799,CHEMBL68487,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2523,523,49307145,CHEMBL357258,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12534,534,49317156,CHEMBL3745772,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14954,954,49319576,CHEMBL2180818,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
4914,914,49309536,CHEMBL452439,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6996,996,49311618,CHEMBL1551761,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5834,834,49310456,CHEMBL1190773,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13053,53,49317675,CHEMBL3979021,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
636,636,49305258,CHEMBL35434,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7767,767,49312389,CHEMBL1806664,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14052,52,49318674,CHEMBL4294040,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17241,241,49321863,CHEMBL3230033,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
15885,885,49320507,CHEMBL1741875,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
19585,585,49324207,CHEMBL1257008,7,R7 Peroxides,8,Glaxo,OO
13608,608,49318230,CHEMBL4175090,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9878,878,49314500,CHEMBL2268654,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2987,987,49307609,CHEMBL350598,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16913,913,49321535,CHEMBL228418,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
7270,270,49311892,CHEMBL1641701,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11102,102,49315724,CHEMBL3184596,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11325,325,49315947,CHEMBL3246281,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8402,402,49313024,CHEMBL1974006,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18633,633,49323255,CHEMBL405842,7,R7 Peroxides,8,Glaxo,OO
8124,124,49312746,CHEMBL1927751,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5141,141,49309763,CHEMBL568793,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16540,540,49321162,CHEMBL3264946,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
13146,146,49317768,CHEMBL4068454,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1717,717,49306339,CHEMBL329514,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9135,135,49313757,CHEMBL2010860,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13780,780,49318402,CHEMBL4237726,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16790,790,49321412,CHEMBL4644932,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
11302,302,49315924,CHEMBL3235112,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1912,912,49306534,CHEMBL113646,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12017,17,49316639,CHEMBL3394084,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7502,502,49312124,CHEMBL1739567,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
860,860,49305482,CHEMBL298172,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16063,63,49320685,CHEMBL1992753,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
9970,970,49314592,CHEMBL2269208,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14729,729,49319351,CHEMBL95789,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
16511,511,49321133,CHEMBL3247502,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
13412,412,49318034,CHEMBL4105027,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15112,112,49319734,CHEMBL4217046,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
9611,611,49314233,CHEMBL2229405,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5393,393,49310015,CHEMBL1077639,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
948,948,49305570,CHEMBL418092,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9102,102,49313724,CHEMBL2009887,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17574,574,49322196,CHEMBL54899,7,R7 Peroxides,8,Glaxo,OO
16076,76,49320698,CHEMBL1996498,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
196,196,49304818,CHEMBL14609,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
91,91,49304713,CHEMBL11957,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12930,930,49317552,CHEMBL3937141,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6623,623,49311245,CHEMBL1415062,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3943,943,49308565,CHEMBL238304,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3355,355,49307977,CHEMBL195268,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14929,929,49319551,CHEMBL1885739,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
12468,468,49317090,CHEMBL3672309,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8635,635,49313257,CHEMBL1986662,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5814,814,49310436,CHEMBL1189659,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11917,917,49316539,CHEMBL3331434,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8087,87,49312709,CHEMBL1923134,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4984,984,49309606,CHEMBL559667,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5813,813,49310435,CHEMBL1189618,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16208,208,49320830,CHEMBL2115411,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
13979,979,49318601,CHEMBL4286452,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10897,897,49315519,CHEMBL3109262,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
169,169,49304791,CHEMBL276232,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3347,347,49307969,CHEMBL365537,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8860,860,49313482,CHEMBL1998695,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10275,275,49314897,CHEMBL2297072,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10845,845,49315467,CHEMBL3093500,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5471,471,49310093,CHEMBL1077529,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6974,974,49311596,CHEMBL1544508,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9731,731,49314353,CHEMBL2251325,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7329,329,49311951,CHEMBL1668235,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9541,541,49314163,CHEMBL2205858,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14757,757,49319379,CHEMBL317801,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
17431,431,49322053,CHEMBL10017,7,R7 Peroxides,8,Glaxo,OO
9075,75,49313697,CHEMBL2009163,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11557,557,49316179,CHEMBL3275349,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2213,213,49306835,CHEMBL130953,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15238,238,49319860,CHEMBL4555332,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
18745,745,49323367,CHEMBL463901,7,R7 Peroxides,8,Glaxo,OO
17761,761,49322383,CHEMBL418932,7,R7 Peroxides,8,Glaxo,OO
16412,412,49321034,CHEMBL3143190,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
18939,939,49323561,CHEMBL465588,7,R7 Peroxides,8,Glaxo,OO
14287,287,49318909,CHEMBL4474598,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17682,682,49322304,CHEMBL76817,7,R7 Peroxides,8,Glaxo,OO
16147,147,49320769,CHEMBL2087377,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
8514,514,49313136,CHEMBL1980192,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13607,607,49318229,CHEMBL4175089,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11252,252,49315874,CHEMBL3229478,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12461,461,49317083,CHEMBL3669303,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14306,306,49318928,CHEMBL4516422,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6944,944,49311566,CHEMBL1535296,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15296,296,49319918,CHEMBL283703,4,R4 Sulphate esters,8,Glaxo,"COS(=O)O[C,c]"
6633,633,49311255,CHEMBL1419030,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7535,535,49312157,CHEMBL1760530,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13966,966,49318588,CHEMBL4285365,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
620,620,49305242,CHEMBL285276,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7744,744,49312366,CHEMBL1801622,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9688,688,49314310,CHEMBL2236247,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4430,430,49309052,CHEMBL517951,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7372,372,49311994,CHEMBL1689648,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18503,503,49323125,CHEMBL240145,7,R7 Peroxides,8,Glaxo,OO
